thresh,npix,tnpix,xmin,xmax,ymin,ymax,x,y,x2,y2,xy,errx2,erry2,errxy,a,b,theta,cxx,cyy,cxy,cflux,flux,cpeak,peak,xcpeak,ycpeak,xpeak,ypeak,flag
50.0,14,8,155,158,234,237,156.4854397580585,235.8171653786979,0.8096159731737251,0.7304101343135003,0.015495980100760143,0.0,0.0,0.0,0.9014098644256592,0.852928102016449,0.1864849478006363,1.2356553077697754,1.3696500062942505,-0.05242996662855148,2202.35791015625,2399.305908203125,324.8695373535156,673.0716552734375,156,236,156,236,0
50.0,11,8,59,62,237,240,60.7987773354741,238.1607095663459,0.6590691761515428,0.6335027592932336,0.023109644314096123,0.0,0.0,0.0,0.8201801776885986,0.7873222827911377,0.5327671766281128,1.5192346572875977,1.5805467367172241,-0.11084078997373581,1514.42041015625,1775.4993896484375,259.7996826171875,515.2501220703125,61,238,61,238,0
50.0,28,21,229,235,235,240,231.5148681649154,237.78926455998823,2.00328408725339,1.525708013690191,-0.04164231197528423,0.0,0.0,0.0,1.4166467189788818,1.2337359189987183,-0.08632700145244598,0.4994637072086334,0.6558054685592651,0.027264486998319626,4018.336181640625,4399.27978515625,390.0617370605469,724.1670532226562,231,238,231,238,0
50.0,10,8,83,86,239,241,84.2196771254686,240.0347101745618,0.6919828427706265,0.5412273018653437,0.025010475013871547,0.0,0.0,0.0,0.8342803716659546,0.7329300045967102,0.16018573939800262,1.4475401639938354,1.8507436513900757,-0.13378359377384186,1249.6483154296875,1509.4044189453125,218.98480224609375,439.7369384765625,84,240,84,240,0
50.0,20,16,75,80,238,242,77.64000763574423,239.65495116776992,1.2242302694730052,0.896885553552373,-0.11807822928471179,0.0,0.0,0.0,1.1235556602478027,0.926681399345398,-0.3124822676181793,0.8273455500602722,1.1293095350265503,0.2178460657596588,4860.03515625,5226.072265625,549.8914794921875,871.4837036132812,78,240,78,240,0
50.0,56,54,213,220,233,240,216.08647174829497,236.06659238211859,1.4732359652995974,1.4567142624965257,0.010012884700511648,0.0,0.0,0.0,1.215712070465088,1.2049872875213623,0.44049155712127686,0.6788095831871033,0.6865084767341614,-0.00933174416422844,43196.375,43498.77734375,5535.38427734375,11952.30859375,216,236,216,236,1
50.0,14,10,210,213,239,242,211.7408908432123,240.23622989715074,0.8671696784663396,0.8049483105299036,-0.07752300366386855,0.0,0.0,0.0,0.9589533805847168,0.8674827814102173,-0.5945810079574585,1.163191556930542,1.2531046867370605,0.2240494340658188,2206.16357421875,2416.489990234375,286.67425537109375,460.78271484375,212,240,211,240,1
50.0,26,20,244,248,238,243,245.64056334988587,240.62451198026787,1.0186330935278156,1.9553871437663872,-0.22407280960314946,0.0,0.0,0.0,1.4164133071899414,0.9837650656700134,-1.3476858139038086,1.007093906402588,0.5246322751045227,0.23081094026565552,5139.09619140625,5427.12353515625,428.8789978027344,647.601806640625,246,241,245,242,0
50.0,13,9,161,164,241,244,162.5877729977956,242.316740569885,0.7299322113886935,0.8190000691926296,-0.06857966337984722,0.0,0.0,0.0,0.925330638885498,0.8322833180427551,-1.0733660459518433,1.3808537721633911,1.2306832075119019,0.23125392198562622,1429.7489013671875,1619.600830078125,198.05044555664062,377.82958984375,163,242,162,242,0
50.0,96,80,94,105,233,246,97.32306698208778,238.66591747103672,2.0185927288932444,1.7990373549290624,0.08068271998298826,0.0,0.0,0.0,1.4300535917282104,1.3313815593719482,0.3169044256210327,0.49628424644470215,0.5568510293960571,-0.044514432549476624,86381.390625,86969.203125,10282.869140625,20853.79296875,97,239,97,239,0
50.0,16,11,39,44,241,247,42.17169484777176,242.9244469351536,1.047181499948028,1.6843041386298019,-0.17446793947540673,0.0,0.0,0.0,1.3148958683013916,1.001266360282898,-1.3202682733535767,0.9717140793800354,0.6041432619094849,0.2013091892004013,1777.5245361328125,1937.2750244140625,237.6128387451172,510.8245849609375,42,243,42,243,1
50.0,26,17,51,56,245,249,53.07505788222462,246.83379448276474,1.0950303172036069,0.9821606774876521,0.04583917842908969,0.0,0.0,0.0,1.054182767868042,0.9827969074249268,0.34108296036720276,0.9150043725967407,1.0201565027236938,-0.0854097530245781,13072.23046875,13314.404296875,1853.791748046875,4038.5244140625,53,247,53,247,0
50.0,14,10,205,208,243,246,206.35955545201048,244.16578200151156,0.8203532767617552,0.7565529059714193,0.031246131782384445,0.0,0.0,0.0,0.912746787071228,0.8624381422996521,0.3875204026699066,1.2209075689315796,1.3238672018051147,-0.10084857046604156,1965.2021484375,2147.555419921875,293.4020690917969,610.0169067382812,206,244,206,244,1
50.0,10,6,209,211,246,249,209.88565927107908,247.62211023371262,0.5165210500123121,0.7683858352151889,0.02002075174146567,0.0,0.0,0.0,0.8774778246879578,0.7175928950309753,1.4919660091400146,1.9379867315292358,1.3027452230453491,-0.10099080204963684,963.1103515625,1158.166015625,154.06089782714844,275.68267822265625,210,248,210,248,1
50.0,16,10,104,107,246,250,105.31235347643928,247.8140834711784,0.798675333671873,0.8257590992102917,0.03504775140701444,0.0,0.0,0.0,0.9218406677246094,0.8801387548446655,0.9697548747062683,1.2544095516204834,1.2132666110992432,-0.10648198425769806,3441.29296875,3724.649169921875,534.100830078125,1176.4752197265625,105,248,105,248,0
50.0,19,15,135,139,242,246,136.9750912245973,243.48428679784934,0.9847091328104618,0.8773491282780306,0.13793687049669634,0.0,0.0,0.0,1.0387699604034424,0.8848814368247986,0.5998332500457764,1.0383970737457275,1.1654644012451172,-0.3265136778354645,5222.185546875,5507.0986328125,705.94189453125,1306.1685791015625,137,243,137,244,1
50.0,15,11,139,142,246,250,140.77300917908397,248.3324925286055,0.7822374277276385,1.0733764807823807,0.21951401838121765,0.0,0.0,0.0,1.0914219617843628,0.8151147365570068,1.0781782865524292,1.3562171459197998,0.9883612990379333,-0.5547143220901489,1715.2769775390625,1903.6475830078125,222.55380249023438,391.58184814453125,141,248,141,248,1
50.0,38,30,58,63,243,251,59.86720635570958,246.00086614911558,1.175693792392885,1.5662972135111506,-0.06246022805872897,0.0,0.0,0.0,1.255405068397522,1.0797911882400513,-1.4160292148590088,0.8523674011230469,0.6398038864135742,0.06798078864812851,19954.83984375,20369.130859375,2633.992919921875,5379.02294921875,60,246,60,246,0
50.0,34,26,81,87,246,251,83.40954964225254,248.68072137159493,1.1536157663400237,1.062667329134114,0.07010728043579117,0.0,0.0,0.0,1.0916526317596436,1.012214183807373,0.49768972396850586,0.8703291416168213,0.9448162913322449,-0.11483633518218994,34257.93359375,34548.69921875,4436.60693359375,9266.9912109375,83,249,83,249,0
50.0,27,15,183,188,247,252,185.16649493926403,249.61956191537868,1.0693461515068599,1.0142130365971536,0.048196947996430595,0.0,0.0,0.0,1.0475224256515503,0.9931042790412903,0.5256261825561523,0.9371581673622131,0.9881024956703186,-0.08907036483287811,10553.2890625,10724.6279296875,1421.6524658203125,2989.731689453125,185,250,185,250,0
50.0,20,14,197,201,248,252,198.59825285846713,250.33767840536768,0.9612092709991842,0.9435766514272803,0.04695749821817152,0.0,0.0,0.0,1.000085473060608,0.9511125087738037,0.6926030516624451,1.0428916215896606,1.0623801946640015,-0.10379990190267563,5730.58056640625,5951.5947265625,714.6837158203125,1244.071044921875,199,250,198,250,0
50.0,9,8,237,239,252,254,237.9299311472982,253.03783435651596,0.5603300375435427,0.5620730516402843,0.007845728960167553,0.0,0.0,0.0,0.7543842196464539,0.7438464760780334,0.8407116532325745,1.7850114107131958,1.7794759273529053,-0.04983236640691757,1102.015869140625,1359.2587890625,209.3085174560547,445.35430908203125,238,253,238,253,0
50.0,38,32,7,14,251,255,9.924784124604642,254.0122693853021,1.3955173435618917,0.801592019732615,0.021055797534964782,0.0,0.0,0.0,1.1816357374191284,0.8949002623558044,0.035392697900533676,0.7168642282485962,1.2480120658874512,-0.03766042739152908,45060.33203125,49689.59765625,6509.44580078125,12547.8173828125,10,254,10,254,2
50.0,10,8,78,81,253,255,79.75986568838789,253.60854690072088,0.9174463652396732,0.5023744567833865,-0.059515371243072046,0.0,0.0,0.0,0.9621909260749817,0.702858030796051,-0.13963834941387177,1.0984234809875488,2.005963087081909,0.2602563798427582,1003.5051879882812,1170.082275390625,156.6302032470703,283.813232421875,80,254,80,254,1
50.0,75,71,153,162,246,255,156.8351087900011,249.40541322150372,1.5727847038860183,1.4765197019588001,0.028985448478703546,0.0,0.0,0.0,1.2573139667510986,1.2118027210235596,0.27101820707321167,0.6360450387001038,0.6775134205818176,-0.024972306564450264,88483.1484375,88793.5,10207.31640625,18594.044921875,157,249,157,249,1
50.0,32,23,146,152,250,255,148.99681298405,252.40764270971644,1.3140199525676621,1.173270158624387,0.16261069591948107,0.0,0.0,0.0,1.1919862031936646,1.0326950550079346,0.5811765789985657,0.7743037939071655,0.8671921491622925,-0.21463100612163544,11393.59765625,11602.412109375,1354.80322265625,2561.89111328125,149,252,149,253,3
50.0,46,38,165,173,249,255,168.05291274565323,252.42469067133632,1.5499713389086924,1.246854778511711,0.26082052430644964,0.0,0.0,0.0,1.3038675785064697,1.0472609996795654,0.522201418876648,0.6687119603157043,0.8312791585922241,-0.2797660231590271,34414.23046875,34786.40625,4024.80419921875,7979.23193359375,168,253,168,253,2
50.0,16,12,201,205,251,255,203.03779020546682,253.9610361299185,1.1347875770149276,1.1678155217776762,-0.3248993708002157,0.0,0.0,0.0,1.2151626348495483,0.9088359475135803,-0.8107903003692627,0.9574903845787048,0.9304108023643494,0.5327690839767456,1851.752197265625,2231.809814453125,255.63705444335938,463.6597900390625,203,254,203,254,2
